,Accession,ncbi_AS_scores,ncbi_SH_scores,ncbi_diff_scores,ncbi_pred_class
4396,WP_086432110.1,910.0,591.5,318.5,1
4397,WP_117579192.1,862.8,651.2,211.5999999999999,1
4398,WP_089142134.1,712.3,1011.9,-299.6,0
4399,WP_180312936.1,713.4,1012.0,-298.6,0
4400,MXP74115.1,893.5,593.6,299.9,1
4401,OEZ62224.1,690.4,946.9,-256.5,0
4402,NRR31027.1,699.6,951.3,-251.69999999999993,0
4403,RKJ48633.1,919.2,609.2,310.0,1
4404,NOT88589.1,677.6,905.7,-228.10000000000002,0
4405,KFI81779.1,831.3,614.3,217.0,1
4406,WP_026624992.1,912.7,592.3,320.4000000000001,1
4407,WP_117568417.1,863.5,651.3,212.20000000000005,1
4408,MBB5198594.1,670.8,892.3,-221.5,0
4409,WP_168053553.1,670.9,892.3,-221.39999999999998,0
4410,PWM40439.1,890.2,584.6,305.6,1
4411,MBF0994799.1,923.1,612.4,310.70000000000005,1
4412,WP_099802280.1,715.8,1013.4,-297.6,0
4413,WP_173648766.1,933.7,605.1,328.6,1
4414,WP_070358399.1,690.6,950.5,-259.9,0
4415,WP_107043990.1,855.7,661.7,194.0,1
4416,WP_003021927.1,901.8,612.9,288.9,1
4417,GGX06816.1,680.0,847.6,-167.60000000000002,0
4418,WP_112938407.1,664.5,912.7,-248.20000000000005,0
4419,WP_074661819.1,922.6,616.5,306.1,1
4420,WP_055825060.1,708.6,1010.7,-302.1,0
4421,WP_047340148.1,709.9,1012.4,-302.5,0
4422,WP_104544794.1,712.5,1013.3,-300.79999999999995,0
4423,WP_102293653.1,651.4,896.5,-245.10000000000002,0
4424,WP_194271795.1,715.3,1011.9,-296.6,0
4425,RKI91401.1,911.5,603.7,307.79999999999995,1
4426,EEF26817.1,661.0,886.2,-225.20000000000005,0
4427,OEZ53708.1,680.1,957.5,-277.4,0
4428,WP_131149306.1,661.6,903.2,-241.60000000000002,0
4429,WP_070220771.1,680.1,957.3,-277.19999999999993,0
4430,HGS83682.1,507.9,334.1,173.79999999999995,1
4431,WP_176341980.1,715.2,1012.5,-297.29999999999995,0
4432,WP_156398113.1,679.2,953.5,-274.29999999999995,0
4433,NBQ07252.1,667.5,845.2,-177.70000000000005,0
4434,WP_092992404.1,950.0,605.5,344.5,1
4435,NBH27871.1,877.2,604.3,272.9000000000001,1
4436,MBF0999954.1,923.1,612.2,310.9,1
4437,WP_033519499.1,843.3,653.6,189.69999999999993,1
4438,WP_029575781.1,840.2,626.6,213.60000000000002,1
4439,KQV47757.1,679.3,953.8,-274.5,0
4440,MBK9152016.1,777.8,574.0,203.79999999999995,1
4441,WP_166763041.1,713.6,1014.1,-300.5,0
4442,WP_044750874.1,709.8,1013.4,-303.6,0
4443,WP_015451033.1,843.3,626.8,216.5,1
4444,SPT55018.1,722.2,602.3,119.90000000000009,1
4445,WP_078561284.1,715.8,1018.8,-303.0,0
4446,NVJ63744.1,765.4,579.2,186.19999999999993,1
4447,WP_172458385.1,722.2,602.4,119.80000000000007,1
4448,WP_117960775.1,867.1,654.7,212.39999999999998,1
4449,CAD7714002.1,710.2,1007.7,-297.5,0
4450,WP_033492776.1,841.9,625.8,216.10000000000002,1
4451,WP_072851971.1,902.8,604.6,298.19999999999993,1
4452,GFI23816.1,909.3,593.0,316.29999999999995,1
4453,WP_126535540.1,609.0,842.0,-233.0,0
4454,EGG83687.1,899.8,610.1,289.69999999999993,1
4455,NDE24545.1,664.1,842.5,-178.39999999999998,0
4456,WP_184357136.1,709.4,1011.4,-302.0,0
4457,CAD7724033.1,710.4,1007.6,-297.20000000000005,0
4458,HCA21857.1,936.2,589.3,346.9000000000001,1
4459,WP_145508705.1,712.6,1014.0,-301.4,0
4460,MBE6479099.1,915.8,619.0,296.79999999999995,1
4461,WP_017879568.1,678.1,934.4,-256.29999999999995,0
4462,WP_115050014.1,711.0,1011.0,-300.0,0
4463,WP_106788393.1,897.5,603.3,294.20000000000005,1
4464,WP_166752193.1,709.9,1003.9,-294.0,0
4465,MBF1000682.1,924.2,613.3,310.9000000000001,1
4466,RGY77618.1,843.2,642.4,200.80000000000007,1
4467,WP_026510666.1,921.4,589.2,332.19999999999993,1
4468,WP_118177904.1,867.0,654.1,212.89999999999998,1
4469,MBF0997556.1,924.8,613.5,311.29999999999995,1
4470,NNC75862.1,655.3,562.4,92.89999999999998,1
4471,WP_152581556.1,840.0,628.3,211.70000000000005,1
4472,WP_016849119.1,712.6,1014.0,-301.4,0
4473,WP_167766762.1,711.7,1013.6,-301.9,0
4474,WP_048484964.1,710.3,1011.6,-301.30000000000007,0
4475,MBF1013273.1,923.0,610.9,312.1,1
4476,WP_017115884.1,711.5,1003.6,-292.1,0
4477,NDD01193.1,663.3,839.8,-176.5,0
4478,MBE5827608.1,921.1,588.1,333.0,1
4479,RKJ06616.1,927.2,614.0,313.20000000000005,1
4480,MBC7886625.1,759.9,551.4,208.5,1
4481,MBF1022912.1,922.2,613.3,308.9000000000001,1
4482,WP_130186050.1,669.4,911.9,-242.5,0
4483,WP_094442275.1,683.3,956.7,-273.4000000000001,0
4484,WP_044914494.1,920.1,587.9,332.20000000000005,1
4485,WP_026490952.1,913.2,569.2,344.0,1
4486,WP_104549763.1,708.5,1007.4,-298.9,0
4487,HCI73219.1,941.1,603.3,337.80000000000007,1
4488,WP_128708518.1,715.6,1014.8,-299.19999999999993,0
4489,NBH73898.1,925.8,618.3,307.5,1
4490,RGD02508.1,902.4,611.7,290.69999999999993,1
4491,WP_109057692.1,835.4,630.3,205.10000000000002,1
4492,PIE07915.1,766.1,648.3,117.80000000000007,1
4493,WP_157404273.1,923.2,612.2,311.0,1
4494,MBF1018619.1,920.6,610.7,309.9,1
4495,WP_008573637.1,716.8,1016.4,-299.6,0
4496,WP_142798765.1,715.6,1015.5,-299.9,0
4497,MBF1030327.1,924.5,612.9,311.6,1
4498,WP_104646310.1,703.7,1005.3,-301.5999999999999,0
4499,WP_057682104.1,718.6,1018.0,-299.4,0
4500,MBE7726833.1,910.8,613.7,297.0999999999999,1
4501,WP_167763714.1,711.7,1013.6,-301.9,0
4502,WP_078537282.1,712.2,1016.4,-304.19999999999993,0
4503,AQS77780.1,716.8,1016.5,-299.70000000000005,0
4504,MBD5490990.1,902.6,613.2,289.4,1
4505,WP_202424052.1,694.9,944.4,-249.5,0
4506,WP_155004483.1,714.4,1012.3,-297.9,0
4507,pdb|3CZK|A,708.8,1010.5,-301.70000000000005,0
4508,MYM82572.1,694.6,941.3,-246.69999999999993,0
4509,WP_186881533.1,695.5,877.8,-182.29999999999995,0
4510,WP_004802811.1,913.8,593.3,320.5,1
4511,KFI99226.1,840.1,625.9,214.20000000000005,1
4512,WP_168958245.1,711.5,1009.9,-298.4,0
4513,MST51355.1,928.3,595.9,332.4,1
4514,WP_039434319.1,707.1,1002.1,-295.0,0
4515,WP_184420967.1,716.8,1017.7,-300.9000000000001,0
4516,OUP00107.1,900.6,604.1,296.5,1
4517,GFI15177.1,875.1,603.5,271.6,1
4518,MBE5870032.1,898.9,607.0,291.9,1
4519,WP_136733917.1,718.3,1020.4,-302.1,0
4520,GFI36343.1,922.0,603.8,318.20000000000005,1
4521,HAV28117.1,903.5,580.5,323.0,1
4522,WP_075712883.1,933.7,604.6,329.1,1
4523,RGH47687.1,860.6,574.8,285.80000000000007,1
4524,WP_104586821.1,713.8,994.1,-280.30000000000007,0
4525,NBJ99664.1,911.4,624.4,287.0,1
4526,NSK92595.1,863.3,576.1,287.19999999999993,1
4527,WP_162020601.1,696.6,874.1,-177.5,0
4528,RGF21817.1,905.6,621.0,284.6,1
4529,WP_092277130.1,690.7,937.0,-246.29999999999995,0
4530,WP_104584001.1,716.2,1014.3,-298.0999999999999,0
4531,MBE5808909.1,909.1,630.9,278.20000000000005,1
4532,WP_057663755.1,711.7,1006.4,-294.69999999999993,0
4533,WP_087203094.1,899.7,602.9,296.80000000000007,1
4534,QCU03906.1,857.8,572.5,285.29999999999995,1
4535,OUP63084.1,902.2,605.9,296.30000000000007,1
4536,WP_187557994.1,907.3,622.3,285.0,1
4537,WP_141567591.1,753.0,640.1,112.89999999999998,1
4538,WP_087212859.1,901.3,604.7,296.5999999999999,1
4539,WP_167090459.1,669.6,899.1,-229.5,0
4540,WP_024463222.1,839.3,629.2,210.0999999999999,1
4541,TAH00707.1,785.3,587.1,198.19999999999993,1
4542,WP_127171254.1,713.2,1013.4,-300.19999999999993,0
4543,WP_065627874.1,713.2,1013.5,-300.29999999999995,0
4544,WP_010376678.1,711.4,1004.1,-292.70000000000005,0
4545,WP_017121471.1,711.3,1003.8,-292.5,0
4546,EEG89013.1,853.7,578.3,275.4000000000001,1
4547,NSG61815.1,862.3,576.6,285.69999999999993,1
4548,WP_039417695.1,717.9,1017.9,-300.0,0
4549,WP_087316374.1,910.4,599.5,310.9,1
4550,RHU09009.1,861.7,575.7,286.0,1
4551,WP_140444566.1,853.7,661.2,192.5,1
4552,MBC7628218.1,771.7,581.5,190.20000000000005,1
4553,MZL53865.1,860.4,573.2,287.19999999999993,1
4554,WP_191188012.1,763.5,561.8,201.70000000000005,1
4555,RGH46892.1,861.8,575.2,286.5999999999999,1
4556,WP_150383367.1,846.3,651.2,195.0999999999999,1
4557,WP_081887256.1,854.4,660.2,194.19999999999993,1
4558,WP_115677381.1,711.2,1015.9,-304.69999999999993,0
4559,PWY59642.1,860.8,576.4,284.4,1
4560,MBE5703261.1,859.8,574.3,285.5,1
4561,NSJ98953.1,859.6,576.4,283.20000000000005,1
4562,WP_087911044.1,711.2,1004.2,-293.0,0
4563,MBL7750477.1,736.9,543.5,193.39999999999998,1
4564,WP_115556726.1,712.2,1011.8,-299.5999999999999,0
4565,HAH44602.1,494.1,376.3,117.80000000000001,1
4566,WP_147899713.1,754.0,643.0,111.0,1
4567,WP_099916007.1,670.5,892.8,-222.29999999999995,0
4568,NSK69691.1,861.2,576.6,284.6,1
4569,WP_186902907.1,691.8,873.0,-181.20000000000005,0
4570,WP_107041529.1,848.7,655.2,193.5,1
4571,WP_138002320.1,927.8,618.7,309.0999999999999,1
4572,WP_081998953.1,927.5,618.8,308.70000000000005,1
4573,WP_014091021.1,715.3,1014.5,-299.20000000000005,0
4574,TPF93266.1,838.5,629.2,209.29999999999995,1
4575,CAJ25349.1,717.9,1017.6,-299.70000000000005,0
4576,RZT08054.1,688.9,934.1,-245.20000000000005,0
4577,RKJ46769.1,874.8,602.3,272.5,1
4578,WP_103988155.1,934.8,590.0,344.79999999999995,1
4579,KLU68530.1,926.8,617.9,308.9,1
4580,WP_081820338.1,925.0,615.8,309.20000000000005,1
4581,WP_083267391.1,924.8,615.6,309.19999999999993,1
4582,WP_125128392.1,922.0,611.7,310.29999999999995,1
4583,CBL20810.1,858.5,574.3,284.20000000000005,1
4584,MBC7628767.1,767.0,580.8,186.20000000000005,1
4585,MBD5092735.1,886.9,600.7,286.19999999999993,1
4586,EOS24975.1,901.6,607.2,294.4,1
4587,EMZ28066.1,922.5,611.4,311.1,1
4588,WP_089096006.1,712.8,1010.2,-297.4000000000001,0
4589,SKB82760.1,921.6,597.1,324.5,1
4590,RGI22439.1,858.4,573.4,285.0,1
4591,WP_163232168.1,848.0,649.4,198.60000000000002,1
4592,RGF83537.1,862.0,575.6,286.4,1
4593,WP_006449478.1,714.1,1012.2,-298.1,0
4594,MBD5481157.1,888.9,603.9,285.0,1
4595,AHF27202.1,901.0,621.8,279.20000000000005,1
4596,WP_117649691.1,840.2,640.9,199.30000000000007,1
4597,CDC93796.1,906.3,621.7,284.5999999999999,1
4598,WP_150835525.1,918.4,609.7,308.69999999999993,1
4599,MZL72943.1,859.2,574.2,285.0,1
4600,WP_152357926.1,839.8,629.3,210.5,1
4601,WP_051411920.1,888.8,595.5,293.29999999999995,1
4602,WP_191531607.1,910.2,599.7,310.5,1
4603,WP_117664533.1,840.1,640.3,199.80000000000007,1
4604,RHR62652.1,861.2,576.2,285.0,1
4605,WP_161007109.1,689.8,945.7,-255.9000000000001,0
4606,WP_117534005.1,887.6,594.6,293.0,1
4607,MBE0451441.1,762.5,571.1,191.39999999999998,1
4608,WP_104592099.1,712.2,1012.0,-299.79999999999995,0
4609,WP_181476911.1,889.5,596.9,292.6,1
4610,WP_199760104.1,673.9,941.5,-267.6,0
4611,WP_081749005.1,916.3,586.2,330.0999999999999,1
4612,WP_048620467.1,888.6,595.0,293.6,1
4613,WP_078346726.1,758.6,559.0,199.60000000000002,1
4614,WP_053769681.1,888.0,594.8,293.20000000000005,1
4615,WP_026658448.1,922.1,590.5,331.6,1
4616,WP_118269961.1,844.5,644.9,199.60000000000002,1
4617,WP_173769792.1,916.8,609.3,307.5,1
4618,WP_016216607.1,883.6,606.8,276.80000000000007,1
4619,NBH18951.1,917.1,609.3,307.80000000000007,1
4620,WP_154260421.1,897.3,603.7,293.5999999999999,1
4621,WP_065307052.1,686.6,953.6,-267.0,0
4622,WP_074058232.1,713.5,1012.3,-298.79999999999995,0
4623,WP_087430120.1,886.2,597.1,289.1,1
4624,NBJ82271.1,890.5,591.8,298.70000000000005,1
4625,HBB47963.1,859.2,574.3,284.9000000000001,1
4626,WP_087411684.1,904.1,607.9,296.20000000000005,1
4627,WP_023905071.1,711.6,1011.9,-300.29999999999995,0
4628,MBA3825883.1,511.2,449.7,61.5,1
4629,WP_152349694.1,855.6,655.0,200.60000000000002,1
4630,NSK99077.1,859.2,573.9,285.30000000000007,1
4631,WP_195983227.1,917.0,612.0,305.0,1
4632,MBE6736657.1,875.5,588.9,286.6,1
4633,NSY30512.1,862.0,574.1,287.9,1
4634,NSK42764.1,862.2,575.3,286.9000000000001,1
4635,NBH33555.1,917.0,608.7,308.29999999999995,1
4636,WP_029324621.1,923.5,587.8,335.70000000000005,1
4637,WP_195219992.1,841.6,641.7,199.89999999999998,1
4638,MYM33647.1,690.5,940.9,-250.39999999999998,0
4639,WP_104539899.1,716.7,1003.4,-286.69999999999993,0
4640,WP_166893792.1,676.9,902.4,-225.5,0
4641,MBL7732656.1,755.3,565.1,190.19999999999993,1
4642,HHT81005.1,753.9,596.2,157.69999999999993,1
4643,WP_150354336.1,846.1,644.1,202.0,1
4644,WP_159407542.1,718.0,991.8,-273.79999999999995,0
4645,WP_143406987.1,792.4,554.0,238.39999999999998,1
4646,WP_104602599.1,717.4,991.2,-273.80000000000007,0
4647,WP_057678301.1,718.6,1014.5,-295.9,0
4648,WP_191493345.1,862.1,583.6,278.5,1
4649,WP_167225279.1,676.3,903.5,-227.20000000000005,0
4650,WP_202412675.1,690.9,944.0,-253.10000000000002,0
4651,OZG61238.1,838.3,629.8,208.5,1
4652,NSG49843.1,857.9,573.5,284.4,1
4653,MBG3852378.1,712.4,1011.8,-299.4,0
4654,NVM79570.1,688.6,936.9,-248.29999999999995,0
4655,WP_081983961.1,633.7,865.4,-231.69999999999993,0
4656,MZM93009.1,843.2,640.7,202.5,1
4657,WP_204314232.1,855.7,655.3,200.4000000000001,1
4658,WP_117750266.1,843.4,643.0,200.39999999999998,1
4659,WP_034879990.1,843.6,642.2,201.39999999999998,1
4660,WP_195478107.1,916.3,610.1,306.19999999999993,1
4661,WP_117675519.1,842.3,642.5,199.79999999999995,1
4662,WP_117658837.1,843.3,643.2,200.0999999999999,1
4663,WP_022245276.1,843.3,642.4,200.89999999999998,1
4664,WP_115040949.1,713.5,1009.8,-296.29999999999995,0
4665,CUP83737.1,927.5,615.4,312.1,1
4666,WP_176649475.1,688.9,940.0,-251.10000000000002,0
4667,WP_118240528.1,842.8,642.4,200.39999999999998,1
4668,SCH51577.1,926.1,614.5,311.6,1
4669,TGX96819.1,932.0,617.6,314.4,1
4670,WP_065437701.1,843.2,640.8,202.4000000000001,1
4671,WP_173716134.1,916.9,611.1,305.79999999999995,1
4672,WP_094667079.1,820.4,619.8,200.60000000000002,1
4673,OYY19617.1,665.0,874.1,-209.10000000000002,0
4674,WP_120486248.1,930.7,620.3,310.4000000000001,1
4675,WP_065441455.1,842.9,641.9,201.0,1
4676,WP_104798662.1,661.9,870.7,-208.80000000000007,0
4677,WP_195506906.1,841.8,641.2,200.5999999999999,1
4678,WP_022972186.1,702.2,985.7,-283.5,0
4679,WP_150394038.1,853.9,661.3,192.60000000000002,1
4680,WP_138266630.1,842.7,642.0,200.70000000000005,1
4681,MBK5201699.1,781.8,594.0,187.79999999999995,1
4682,MBB5608516.1,696.2,954.0,-257.79999999999995,0
4683,WP_161044551.1,691.1,951.1,-260.0,0
4684,WP_117793704.1,844.4,643.8,200.60000000000002,1
4685,WP_183742439.1,696.1,953.8,-257.69999999999993,0
4686,WP_195346737.1,844.7,643.3,201.4000000000001,1
4687,WP_009536483.1,876.0,598.4,277.6,1
4688,WP_187565859.1,916.0,609.4,306.6,1
4689,WP_118582054.1,916.1,610.2,305.9,1
4690,HBA69537.1,909.0,594.6,314.4,1
4691,WP_118284197.1,844.3,643.6,200.69999999999993,1
4692,WP_117810836.1,844.1,644.1,200.0,1
4693,WP_087276164.1,913.0,599.7,313.29999999999995,1
4694,WP_118376135.1,843.8,643.6,200.19999999999993,1
4695,MBD8991275.1,915.9,609.7,306.19999999999993,1
4696,WP_117014153.1,697.6,964.1,-266.5,0
4697,WP_117789412.1,843.7,643.6,200.10000000000002,1
4698,WP_105379323.1,634.7,863.7,-229.0,0
4699,WP_133328403.1,697.0,898.3,-201.29999999999995,0
4700,WP_087315053.1,872.4,620.9,251.5,1
4701,WP_177188801.1,700.1,896.4,-196.29999999999995,0
4702,RHK24072.1,858.6,576.1,282.5,1
4703,NLZ68608.1,762.1,594.3,167.80000000000007,1
4704,WP_152840546.1,700.2,961.0,-260.79999999999995,0
4705,WP_195523565.1,842.5,644.7,197.79999999999995,1
4706,WP_095279216.1,842.6,641.4,201.20000000000005,1
4707,SEP78865.1,702.0,897.6,-195.60000000000002,0
4708,WP_072894865.1,707.3,926.1,-218.80000000000007,0
4709,TXI90871.1,684.0,885.0,-201.0,0
4710,WP_142421266.1,842.0,641.7,200.29999999999995,1
4711,WP_125968586.1,847.5,645.9,201.60000000000002,1
4712,WP_186917188.1,682.9,857.6,-174.70000000000005,0
4713,GFI25807.1,894.2,604.9,289.30000000000007,1
4714,WP_176655748.1,687.7,956.0,-268.29999999999995,0
4715,WP_056158755.1,693.8,946.0,-252.20000000000005,0
4716,WP_093389090.1,697.3,963.9,-266.6,0
4717,WP_104600026.1,712.4,1013.6,-301.20000000000005,0
4718,CVI67284.1,912.7,599.2,313.5,1
4719,WP_094730219.1,833.3,633.1,200.19999999999993,1
4720,WP_036569288.1,887.7,588.2,299.5,1
4721,MAD10334.1,538.3,355.5,182.79999999999995,1
4722,WP_083551429.1,880.7,606.7,274.0,1
4723,WP_118262249.1,837.2,637.2,200.0,1
4724,WP_154381776.1,694.7,948.4,-253.69999999999993,0
4725,WP_034876582.1,836.5,641.7,194.79999999999995,1
4726,WP_137657687.1,834.3,640.7,193.5999999999999,1
4727,WP_101362079.1,712.7,1011.3,-298.5999999999999,0
4728,WP_194702407.1,733.5,547.4,186.10000000000002,1
4729,WP_091666526.1,631.6,859.9,-228.29999999999995,0
4730,WP_137652629.1,835.2,640.7,194.5,1
4731,WP_169707004.1,715.9,996.6,-280.70000000000005,0
4732,EHL11795.1,887.2,587.9,299.30000000000007,1
4733,MBF1027031.1,865.0,577.0,288.0,1
4734,GEA38025.1,843.5,570.4,273.1,1
4735,WP_009429377.1,874.7,596.7,278.0,1
4736,SDE60956.1,631.8,860.2,-228.4000000000001,0
4737,PZQ29656.1,686.0,933.1,-247.10000000000002,0
4738,WP_087356041.1,887.1,606.6,280.5,1
4739,WP_099858975.1,712.1,1008.7,-296.6,0
4740,ENY89698.1,842.6,569.8,272.80000000000007,1
4741,MBE3061662.1,710.6,606.4,104.20000000000005,1
4742,WP_137654571.1,835.6,640.8,194.80000000000007,1
4743,WP_039572581.1,712.9,1008.5,-295.6,0
4744,TGY92648.1,912.2,604.4,307.80000000000007,1
4745,GAU77909.1,744.2,551.2,193.0,1
4746,WP_137656562.1,832.4,638.5,193.89999999999998,1
4747,WP_141831234.1,653.6,896.4,-242.79999999999995,0
4748,MBF1283518.1,871.2,585.0,286.20000000000005,1
4749,TQK06777.1,653.5,895.7,-242.20000000000005,0
4750,EJF13557.1,887.5,589.4,298.1,1
4751,WP_144744351.1,875.0,614.9,260.1,1
4752,WP_101064893.1,710.1,1005.2,-295.1,0
4753,MBC7453773.1,672.1,899.1,-227.0,0
4754,SMC66959.1,896.6,607.8,288.80000000000007,1
4755,WP_094335240.1,880.9,594.0,286.9,1
4756,pdb|3CZE|A,686.6,973.3,-286.69999999999993,0
4757,HBE10746.1,882.6,568.9,313.70000000000005,1
4758,WP_026528624.1,912.3,582.5,329.79999999999995,1
4759,KQY16946.1,627.4,857.0,-229.60000000000002,0
4760,KTS55377.1,425.3,330.4,94.90000000000003,1
4761,WP_082577471.1,627.3,856.7,-229.4000000000001,0
4762,HBD74430.1,677.0,523.0,154.0,1
4763,WP_186861842.1,685.4,882.6,-197.20000000000005,0
4764,MSU07085.1,801.1,628.4,172.70000000000005,1
4765,WP_201827715.1,611.8,809.3,-197.5,0
4766,WP_193529238.1,874.9,609.9,265.0,1
4767,WP_166861305.1,635.6,877.1,-241.5,0
4768,WP_019238675.1,878.8,595.2,283.5999999999999,1
4769,WP_167930322.1,884.7,610.2,274.5,1
4770,WP_144688178.1,883.9,598.8,285.1,1
4771,WP_175438367.1,738.0,549.7,188.29999999999995,1
4772,HBA98172.1,840.5,557.8,282.70000000000005,1
4773,TVR66250.1,660.0,523.8,136.20000000000005,1
4774,WP_042823641.1,719.4,1009.0,-289.6,0
4775,OUQ35523.1,771.9,536.1,235.79999999999995,1
4776,WP_161083566.1,699.7,963.0,-263.29999999999995,0
4777,NBI89720.1,915.9,607.9,308.0,1
4778,WP_058362464.1,661.7,914.6,-252.89999999999998,0
4779,WP_166605180.1,615.4,798.8,-183.39999999999998,0
4780,WP_083662202.1,886.0,609.7,276.29999999999995,1
4781,WP_051008484.1,882.4,594.6,287.79999999999995,1
4782,WP_065466295.1,714.7,1003.9,-289.19999999999993,0
4783,WP_087217930.1,885.1,607.9,277.20000000000005,1
4784,KQV52110.1,646.3,865.2,-218.9000000000001,0
4785,WP_183681665.1,695.3,947.5,-252.20000000000005,0
4786,WP_176363725.1,699.3,964.3,-265.0,0
4787,WP_082547731.1,645.8,862.7,-216.9000000000001,0
4788,MBB5371186.1,695.3,947.7,-252.4000000000001,0
4789,MBF1269206.1,869.7,582.0,287.70000000000005,1
4790,MZL54481.1,825.6,624.0,201.60000000000002,1
4791,WP_161099416.1,699.3,964.0,-264.70000000000005,0
4792,HBG66280.1,484.4,331.7,152.7,1
4793,WP_102372227.1,877.7,587.9,289.80000000000007,1
4794,WP_099418040.1,689.9,955.1,-265.20000000000005,0
4795,WP_056138236.1,692.6,946.9,-254.29999999999995,0
4796,GFH92889.1,916.7,603.9,312.80000000000007,1
4797,WP_087185766.1,881.0,594.8,286.20000000000005,1
4798,WP_145754296.1,638.1,818.0,-179.89999999999998,0
4799,OLA27139.1,700.6,538.0,162.60000000000002,1
4800,TMD64119.1,479.1,316.4,162.70000000000005,1
4801,NLD30624.1,856.8,555.4,301.4,1
4802,WP_087323018.1,881.9,601.1,280.79999999999995,1
4803,WP_082061817.1,699.3,976.9,-277.6,0
4804,WP_054318740.1,718.4,1005.4,-287.0,0
4805,WP_197274883.1,648.9,842.8,-193.89999999999998,0
4806,WP_003836103.1,848.4,645.2,203.19999999999993,1
4807,WP_066834246.1,898.0,605.1,292.9,1
4808,OJV66549.1,739.7,561.6,178.10000000000002,1
4809,WP_070249216.1,684.4,942.4,-258.0,0
4810,WP_087199967.1,895.5,602.9,292.6,1
4811,WP_087353946.1,875.2,614.9,260.30000000000007,1
4812,NNL72944.1,660.8,572.1,88.69999999999993,1
4813,CDD39813.1,879.5,592.8,286.70000000000005,1
4814,WP_152026217.1,846.5,645.8,200.70000000000005,1
4815,HHW75694.1,557.6,535.6,22.0,1
4816,NBK21269.1,743.0,593.5,149.5,1
4817,WP_075792146.1,653.8,857.9,-204.10000000000002,0
4818,WP_158268438.1,646.7,840.1,-193.39999999999998,0
4819,WP_080788173.1,846.7,646.0,200.70000000000005,1
4820,PUE34064.1,646.8,840.0,-193.20000000000005,0
4821,WP_087226283.1,872.5,607.3,265.20000000000005,1
4822,WP_072370812.1,869.6,619.2,250.39999999999998,1
4823,WP_017157540.1,714.8,1009.3,-294.5,0
4824,WP_195223343.1,844.0,643.8,200.20000000000005,1
4825,WP_017167385.1,715.0,1007.5,-292.5,0
4826,WP_010612863.1,681.9,565.7,116.19999999999993,1
4827,WP_161049136.1,696.7,951.4,-254.69999999999993,0
4828,HCS90564.1,619.2,532.8,86.40000000000009,1
4829,WP_104621872.1,719.9,1013.4,-293.5,0
4830,OQP79134.1,712.3,1009.3,-297.0,0
4831,QEO28458.1,691.9,972.1,-280.20000000000005,0
4832,WP_188074150.1,692.3,973.5,-281.20000000000005,0
4833,WP_008452897.1,676.2,937.2,-261.0,0
4834,WP_099571004.1,845.6,645.2,200.39999999999998,1
4835,WP_144165160.1,845.2,644.9,200.30000000000007,1
4836,MBF0983175.1,862.6,576.3,286.30000000000007,1
4837,WP_014269025.1,741.8,586.9,154.89999999999998,1
4838,WP_002527517.1,691.3,572.1,119.19999999999993,1
4839,WP_004220101.1,845.0,643.2,201.79999999999995,1
4840,OUO62154.1,897.2,604.0,293.20000000000005,1
4841,NNK76909.1,599.1,426.7,172.40000000000003,1
4842,HAF86530.1,736.0,586.5,149.5,1
4843,WP_099594867.1,846.9,645.0,201.89999999999998,1
4844,WP_033500764.1,842.3,644.9,197.39999999999998,1
4845,WP_080929672.1,691.3,972.8,-281.5,0
4846,WP_133226361.1,752.0,561.2,190.79999999999995,1
4847,TLM99618.1,456.6,293.4,163.20000000000005,1
4848,WP_198120111.1,641.5,847.4,-205.89999999999998,0
4849,WP_171815498.1,691.5,971.0,-279.5,0
4850,ELQ17417.1,691.2,969.7,-278.5,0
4851,MBB6246204.1,625.6,839.8,-214.19999999999993,0
4852,QEN94658.1,692.1,974.0,-281.9,0
4853,RUA12015.1,621.8,483.1,138.69999999999993,1
4854,MBF1256663.1,798.4,518.0,280.4,1
4855,WP_187829016.1,692.4,975.4,-283.0,0
4856,WP_116991957.1,684.0,947.2,-263.20000000000005,0
4857,WP_144090606.1,843.9,642.2,201.69999999999993,1
4858,WP_155468870.1,662.2,906.9,-244.69999999999993,0
4859,KAB7769099.1,689.9,971.2,-281.30000000000007,0
4860,PKM06254.1,638.4,852.4,-214.0,0
4861,AND70456.1,632.6,880.0,-247.39999999999998,0
4862,WP_176804072.1,679.1,869.2,-190.10000000000002,0
4863,WP_193313985.1,690.8,972.9,-282.1,0
4864,MXV31374.1,694.1,980.0,-285.9,0
4865,HAP21563.1,834.7,557.4,277.30000000000007,1
4866,AVY65715.1,689.6,970.0,-280.4,0
4867,MBI9096486.1,723.7,581.7,142.0,1
4868,WP_170874236.1,659.5,914.4,-254.89999999999998,0
4869,WP_184502648.1,694.7,981.6,-286.9,0
